time,temperature
2024-01-01T04:04:40,63
2024-01-01T00:09:36,100
2024-01-01T02:21:51,75
2024-01-01T03:40:06,79
2024-01-01T02:41:53,40
2024-01-01T04:03:11,29
2024-01-01T03:23:23,67
2024-01-01T02:54:55,94
2024-01-01T00:30:41,66
2024-01-01T03:26:43,36
2024-01-01T00:43:08,85
2024-01-01T01:02:16,32
2024-01-01T03:21:40,69
2024-01-01T02:32:14,89
2024-01-01T01:49:59,83
2024-01-01T02:10:04,98
2024-01-01T03:36:01,94
2024-01-01T02:14:04,38
2024-01-01T02:40:22,87
2024-01-01T00:55:29,74
2024-01-01T00:55:31,85
2024-01-01T01:55:59,82
2024-01-01T01:17:49,79
2024-01-01T02:41:06,52
2024-01-01T02:24:33,68
2024-01-01T02:12:32,79
2024-01-01T00:58:16,54
2024-01-01T03:31:12,87
2024-01-01T02:30:15,85
2024-01-01T00:40:53,56
2024-01-01T03:47:40,19
2024-01-01T01:43:35,86
2024-01-01T01:30:37,87
2024-01-01T00:44:03,2
2024-01-01T00:36:22,44
2024-01-01T03:32:33,62
2024-01-01T02:14:09,96
2024-01-01T04:00:43,12
2024-01-01T01:53:28,20
2024-01-01T02:30:36,62
2024-01-01T03:04:19,65
2024-01-01T01:56:49,82
2024-01-01T01:06:56,80
2024-01-01T02:03:37,11
2024-01-01T01:47:53,14
2024-01-01T00:59:47,59
2024-01-01T01:35:17,13
2024-01-01T01:02:14,13
2024-01-01T02:40:15,64
2024-01-01T02:42:43,35
2024-01-01T02:58:48,98
2024-01-01T01:24:57,46
2024-01-01T03:31:37,20
2024-01-01T02:50:01,97
2024-01-01T03:31:05,47
2024-01-01T00:49:25,25
2024-01-01T01:51:12,68
2024-01-01T03:33:22,39
2024-01-01T01:55:25,96
2024-01-01T00:29:54,38
2024-01-01T00:33:12,100
2024-01-01T02:12:16,27
2024-01-01T02:13:19,31
2024-01-01T02:03:32,22
2024-01-01T02:34:32,93
2024-01-01T02:51:33,44
2024-01-01T00:33:42,5
2024-01-01T04:06:15,42
2024-01-01T02:20:16,65
2024-01-01T02:07:54,83
2024-01-01T00:05:08,2
2024-01-01T03:18:13,66
2024-01-01T02:22:08,60
2024-01-01T02:04:51,48
2024-01-01T00:50:10,95
2024-01-01T02:10:24,19
2024-01-01T00:54:38,99
2024-01-01T03:50:44,15
2024-01-01T02:02:53,51
2024-01-01T02:08:08,3
2024-01-01T00:28:58,46
2024-01-01T01:03:49,99
2024-01-01T04:02:19,31
2024-01-01T03:47:46,40
2024-01-01T00:39:46,58
2024-01-01T02:06:49,16
2024-01-01T03:54:18,81
2024-01-01T03:43:18,65
2024-01-01T03:59:57,58
2024-01-01T01:55:26,39
2024-01-01T00:54:47,78
2024-01-01T00:27:58,92
2024-01-01T01:30:08,98
2024-01-01T01:34:31,42
2024-01-01T01:03:00,16
2024-01-01T02:44:17,23
2024-01-01T03:32:21,5
2024-01-01T04:04:17,81
2024-01-01T03:05:32,97
2024-01-01T04:06:46,80
2024-01-01T00:01:50,15
2024-01-01T03:27:08,100
2024-01-01T02:47:51,73
2024-01-01T01:11:58,43
2024-01-01T02:01:51,56
2024-01-01T02:27:51,85
2024-01-01T02:34:46,10
2024-01-01T00:15:10,84
2024-01-01T02:29:16,3
2024-01-01T01:04:55,17
2024-01-01T02:23:11,37
2024-01-01T00:49:34,56
2024-01-01T02:26:55,59
2024-01-01T00:22:14,13
2024-01-01T02:29:59,3
2024-01-01T03:13:53,62
2024-01-01T03:20:45,33
2024-01-01T01:01:57,52
2024-01-01T01:36:56,61
2024-01-01T03:43:41,35
2024-01-01T03:51:58,65
2024-01-01T01:00:07,65
2024-01-01T01:21:52,2
2024-01-01T02:49:13,63
2024-01-01T01:44:04,99
2024-01-01T03:43:39,68
2024-01-01T03:42:00,8
2024-01-01T00:22:42,65
2024-01-01T01:36:23,31
2024-01-01T01:49:19,37
2024-01-01T01:48:40,37
2024-01-01T02:14:18,42
2024-01-01T00:08:22,42
2024-01-01T02:42:18,95
2024-01-01T01:19:24,68
2024-01-01T01:12:30,6
2024-01-01T01:47:36,95
2024-01-01T01:33:23,90
2024-01-01T03:00:19,18
2024-01-01T00:18:35,20
2024-01-01T02:28:38,27
2024-01-01T00:44:05,100
2024-01-01T01:24:26,50
2024-01-01T02:03:11,22
2024-01-01T03:02:55,5
2024-01-01T01:58:03,67
2024-01-01T01:02:59,83
2024-01-01T03:35:01,10
2024-01-01T02:01:08,20
2024-01-01T02:22:10,56
2024-01-01T00:41:41,69
2024-01-01T01:06:24,22
2024-01-01T01:03:04,50
2024-01-01T02:27:41,23
2024-01-01T02:41:24,2
2024-01-01T00:34:18,78
2024-01-01T01:09:21,93
2024-01-01T00:37:52,11
2024-01-01T02:41:58,70
2024-01-01T03:00:34,18
2024-01-01T04:00:50,44
2024-01-01T00:30:58,30
2024-01-01T02:25:49,73
2024-01-01T01:07:27,99
2024-01-01T00:44:37,74
2024-01-01T03:50:46,82
2024-01-01T03:15:46,11
2024-01-01T00:26:08,43
2024-01-01T02:07:12,50
2024-01-01T01:35:33,8
2024-01-01T03:22:46,99
2024-01-01T04:01:54,27
2024-01-01T01:50:18,27
2024-01-01T02:43:06,8
2024-01-01T01:12:00,45
2024-01-01T01:29:00,9
2024-01-01T01:01:08,39
2024-01-01T01:17:34,16
2024-01-01T00:52:48,29
2024-01-01T03:30:40,99
2024-01-01T00:10:23,53
2024-01-01T01:00:08,65
2024-01-01T01:33:32,45
2024-01-01T00:56:16,67
2024-01-01T03:44:08,82
2024-01-01T03:58:46,16
2024-01-01T03:52:31,60
2024-01-01T03:34:15,62
2024-01-01T00:58:09,71
2024-01-01T00:34:28,18
2024-01-01T02:14:25,6
2024-01-01T00:32:02,87
2024-01-01T03:21:47,17
2024-01-01T02:07:59,33
2024-01-01T02:24:51,73
2024-01-01T00:20:59,47
2024-01-01T00:56:38,78
2024-01-01T00:06:25,7
2024-01-01T02:05:27,84
2024-01-01T01:52:49,30
2024-01-01T01:12:23,66
2024-01-01T02:19:48,43
2024-01-01T02:25:07,39
2024-01-01T03:27:02,26
2024-01-01T03:31:57,88
2024-01-01T04:07:05,98
2024-01-01T01:11:47,60
2024-01-01T01:02:58,87
2024-01-01T01:55:34,80
2024-01-01T00:08:38,18
2024-01-01T03:33:13,22
2024-01-01T03:02:41,55
2024-01-01T03:40:47,94
2024-01-01T03:46:37,77
2024-01-01T02:11:03,75
2024-01-01T00:34:10,16
2024-01-01T00:47:14,69
2024-01-01T02:09:56,78
2024-01-01T00:43:33,85
2024-01-01T02:43:10,10
2024-01-01T02:53:37,47
2024-01-01T00:59:51,18
2024-01-01T01:44:25,28
2024-01-01T02:37:28,17
2024-01-01T01:07:19,72
2024-01-01T03:01:56,14
2024-01-01T04:04:56,16
2024-01-01T01:59:36,69
2024-01-01T03:20:28,67
2024-01-01T01:13:55,10
2024-01-01T02:16:45,35
2024-01-01T03:58:38,96
2024-01-01T00:48:20,85
2024-01-01T02:46:00,41
2024-01-01T03:56:38,42
2024-01-01T00:35:09,48
2024-01-01T02:22:40,71
2024-01-01T01:18:51,85
2024-01-01T03:27:48,53
2024-01-01T03:10:02,58
2024-01-01T01:37:50,15
2024-01-01T00:06:21,61
2024-01-01T01:03:05,17
2024-01-01T00:52:27,66
2024-01-01T01:39:29,94
2024-01-01T00:38:25,6
2024-01-01T04:09:17,29
2024-01-01T00:23:16,18
2024-01-01T00:24:29,93
2024-01-01T00:46:01,6
2024-01-01T03:55:09,87
2024-01-01T00:43:05,14
2024-01-01T00:38:20,65
2024-01-01T02:51:26,52
2024-01-01T01:34:06,10
2024-01-01T03:43:22,90
2024-01-01T01:50:10,62
2024-01-01T02:03:03,98
2024-01-01T02:04:27,37
2024-01-01T02:38:18,52
2024-01-01T01:51:56,19
2024-01-01T01:10:23,91
2024-01-01T03:53:14,88
2024-01-01T02:46:27,16
2024-01-01T00:51:26,74
2024-01-01T03:42:07,39
2024-01-01T02:05:05,31
2024-01-01T02:52:14,94
2024-01-01T00:44:18,90
2024-01-01T01:14:38,82
2024-01-01T03:14:02,68
2024-01-01T00:38:19,53
2024-01-01T00:46:45,96
2024-01-01T01:58:16,22
2024-01-01T01:39:15,46
2024-01-01T04:06:11,24
2024-01-01T01:03:43,2
2024-01-01T01:14:16,32
2024-01-01T01:50:19,98
2024-01-01T02:11:46,87
2024-01-01T02:21:09,2
2024-01-01T00:10:51,2
2024-01-01T03:07:44,93
2024-01-01T01:55:31,93
2024-01-01T01:01:12,17
2024-01-01T00:36:44,25
2024-01-01T00:40:29,76
2024-01-01T03:09:32,57
2024-01-01T02:47:46,55
2024-01-01T03:00:52,32
2024-01-01T03:39:42,76
2024-01-01T00:40:05,40
2024-01-01T03:33:17,24
2024-01-01T00:28:13,97
2024-01-01T01:21:49,19
2024-01-01T03:43:52,98
2024-01-01T01:03:21,93
2024-01-01T01:07:09,54
2024-01-01T03:43:55,90
2024-01-01T02:59:02,82
2024-01-01T03:35:07,69
2024-01-01T03:16:23,72
2024-01-01T02:56:32,73
2024-01-01T01:57:05,38
2024-01-01T00:13:19,27
2024-01-01T00:24:19,43
2024-01-01T00:51:08,88
2024-01-01T03:19:46,65
2024-01-01T04:06:58,3
2024-01-01T00:54:36,25
2024-01-01T00:01:10,88
2024-01-01T01:09:48,37
2024-01-01T01:12:19,92
2024-01-01T03:22:53,27
2024-01-01T04:04:18,80
2024-01-01T02:21:49,68
2024-01-01T01:21:51,46
2024-01-01T00:48:44,90
2024-01-01T00:59:36,87
2024-01-01T03:49:13,18
2024-01-01T01:15:48,72
2024-01-01T03:41:36,37
2024-01-01T03:01:15,82
2024-01-01T01:56:30,70
2024-01-01T03:57:55,63
2024-01-01T00:13:44,64
2024-01-01T01:57:58,11
2024-01-01T03:01:06,91
2024-01-01T01:50:53,74
2024-01-01T00:49:44,16
2024-01-01T00:51:52,78
2024-01-01T01:07:17,98
2024-01-01T01:18:32,43
2024-01-01T03:28:23,92
2024-01-01T03:53:58,8
2024-01-01T00:31:52,4
2024-01-01T02:22:09,87
2024-01-01T00:02:45,26
2024-01-01T00:35:48,78
2024-01-01T01:49:08,70
2024-01-01T02:31:28,66
2024-01-01T02:36:42,28
2024-01-01T01:05:21,3
2024-01-01T00:11:09,57
2024-01-01T03:55:56,61
2024-01-01T03:22:54,10
2024-01-01T02:11:26,7
2024-01-01T01:41:42,76
2024-01-01T01:49:22,96
2024-01-01T01:51:36,40
2024-01-01T04:06:19,26
2024-01-01T03:04:47,8
2024-01-01T01:02:46,86
2024-01-01T01:13:16,78
2024-01-01T03:48:26,74
2024-01-01T04:02:59,47
2024-01-01T03:50:23,62
2024-01-01T02:52:54,52
2024-01-01T03:32:55,48
2024-01-01T02:50:42,44
2024-01-01T03:52:21,17
2024-01-01T01:40:43,12
2024-01-01T02:23:24,67
2024-01-01T02:50:58,40
2024-01-01T00:28:17,37
2024-01-01T00:00:57,72
2024-01-01T00:22:45,95
2024-01-01T00:58:12,90
2024-01-01T02:02:01,82
2024-01-01T02:05:42,5
2024-01-01T03:36:21,31
2024-01-01T02:38:27,25
2024-01-01T00:55:40,72
2024-01-01T00:59:06,12
2024-01-01T02:35:12,35
2024-01-01T01:44:20,61
2024-01-01T01:06:48,30
2024-01-01T03:25:48,47
2024-01-01T00:07:27,29
2024-01-01T03:20:12,26
2024-01-01T00:50:20,59
2024-01-01T02:26:32,52
2024-01-01T03:09:23,58
2024-01-01T03:05:10,48
2024-01-01T00:13:46,24
2024-01-01T03:23:04,17
2024-01-01T00:13:07,70
2024-01-01T01:08:09,42
2024-01-01T01:05:33,16
2024-01-01T00:31:59,7
2024-01-01T03:21:45,43
2024-01-01T00:07:48,85
2024-01-01T00:46:50,61
2024-01-01T03:23:17,41
2024-01-01T03:45:13,21
2024-01-01T03:07:12,14
2024-01-01T00:40:54,52
2024-01-01T02:01:36,2
2024-01-01T04:08:46,71
2024-01-01T00:22:57,59
2024-01-01T02:13:32,68
2024-01-01T03:58:04,88
2024-01-01T03:37:08,59
2024-01-01T03:12:08,14
2024-01-01T03:20:52,26
2024-01-01T02:59:31,76
2024-01-01T00:59:50,27
2024-01-01T02:19:17,34
2024-01-01T00:48:25,28
2024-01-01T01:01:06,25
2024-01-01T02:00:34,51
2024-01-01T01:01:56,21
2024-01-01T02:15:27,72
2024-01-01T01:01:34,3
2024-01-01T00:34:41,89
2024-01-01T04:01:55,83
2024-01-01T02:21:25,76
2024-01-01T02:10:10,59
2024-01-01T00:30:38,95
2024-01-01T00:55:50,18
2024-01-01T00:56:34,60
2024-01-01T00:39:24,27
2024-01-01T00:00:56,57
2024-01-01T00:12:04,97
2024-01-01T03:28:45,6
2024-01-01T03:15:20,44
2024-01-01T03:32:34,4
2024-01-01T03:48:39,100
2024-01-01T01:59:27,40
2024-01-01T01:57:30,95
2024-01-01T00:06:08,37
2024-01-01T00:30:47,86
2024-01-01T01:04:38,7
2024-01-01T00:16:45,45
2024-01-01T01:58:22,89
2024-01-01T02:41:25,16
2024-01-01T02:47:24,81
2024-01-01T01:27:06,74
2024-01-01T02:38:57,21
2024-01-01T03:06:11,37
2024-01-01T02:24:17,20
2024-01-01T03:11:18,81
2024-01-01T03:27:40,25
2024-01-01T01:14:05,80
2024-01-01T03:36:12,84
2024-01-01T00:34:03,79
2024-01-01T04:02:01,73
2024-01-01T01:43:00,73
2024-01-01T00:40:47,23
2024-01-01T01:59:39,89
2024-01-01T03:13:45,56
2024-01-01T01:56:29,96
2024-01-01T00:46:30,76
2024-01-01T02:53:03,95
2024-01-01T03:01:59,5
2024-01-01T01:58:08,4
2024-01-01T04:02:35,93
2024-01-01T02:45:46,78
2024-01-01T02:04:32,45
2024-01-01T01:31:03,37
2024-01-01T02:34:03,82
2024-01-01T02:07:26,15
2024-01-01T02:52:13,56
2024-01-01T01:22:04,10
2024-01-01T01:47:21,41
2024-01-01T01:51:00,80
2024-01-01T02:05:57,70
2024-01-01T02:13:55,87
2024-01-01T02:52:10,40
2024-01-01T04:04:38,21
2024-01-01T02:07:43,23
2024-01-01T01:51:15,98
2024-01-01T01:12:46,47
2024-01-01T01:12:35,1
2024-01-01T02:27:47,41
2024-01-01T01:57:01,42
2024-01-01T03:42:41,9
2024-01-01T04:06:30,70
2024-01-01T03:20:58,79
2024-01-01T03:40:40,90
2024-01-01T02:35:32,93
2024-01-01T02:51:47,95
2024-01-01T01:45:51,1
2024-01-01T02:40:01,67
2024-01-01T04:04:07,100
2024-01-01T00:39:37,53
2024-01-01T01:06:55,88
2024-01-01T03:16:17,41
2024-01-01T00:46:37,62
2024-01-01T01:34:35,27
2024-01-01T00:51:14,82
2024-01-01T03:44:20,55
2024-01-01T00:40:15,82
2024-01-01T02:10:07,71
2024-01-01T03:44:56,34
2024-01-01T01:26:00,49
2024-01-01T01:53:19,26
2024-01-01T02:13:21,65
2024-01-01T02:37:19,43
2024-01-01T01:58:33,89
2024-01-01T01:56:42,90
2024-01-01T02:03:17,13
2024-01-01T00:19:07,40
2024-01-01T00:52:26,84
2024-01-01T00:15:31,16
2024-01-01T00:28:40,78
2024-01-01T03:41:11,2
2024-01-01T01:22:15,24
2024-01-01T02:14:52,4
2024-01-01T00:34:59,67
2024-01-01T00:02:53,91
2024-01-01T00:33:52,81
2024-01-01T02:10:03,12
2024-01-01T02:55:55,89
2024-01-01T01:37:04,9
2024-01-01T02:50:24,62
2024-01-01T00:24:49,29
2024-01-01T02:24:50,99
2024-01-01T03:10:38,3
2024-01-01T03:58:03,47
2024-01-01T03:01:44,7
2024-01-01T00:13:01,88
2024-01-01T01:32:42,82
2024-01-01T02:38:07,90
2024-01-01T03:21:39,75
2024-01-01T02:12:07,71
2024-01-01T00:26:18,18
2024-01-01T04:09:11,57
2024-01-01T00:39:38,53
2024-01-01T01:38:02,96
2024-01-01T01:44:52,26
2024-01-01T00:41:03,44
2024-01-01T01:50:25,19
2024-01-01T02:54:30,8
2024-01-01T01:44:30,32
2024-01-01T03:12:10,90
2024-01-01T03:33:59,74
2024-01-01T01:21:01,43
2024-01-01T03:57:46,25
2024-01-01T00:27:48,96
2024-01-01T03:06:41,84
2024-01-01T02:35:07,38
2024-01-01T02:14:35,97
2024-01-01T03:11:21,47
2024-01-01T03:21:28,21
2024-01-01T03:06:04,48
2024-01-01T00:42:15,61
2024-01-01T00:33:33,100
2024-01-01T02:42:24,19
2024-01-01T03:55:44,33
2024-01-01T02:02:00,11
2024-01-01T03:41:10,15
2024-01-01T03:00:17,59
2024-01-01T00:40:24,74
2024-01-01T02:25:17,100
2024-01-01T01:23:06,7
2024-01-01T00:17:19,56
2024-01-01T00:18:39,64
2024-01-01T01:55:21,91
2024-01-01T00:38:10,9
2024-01-01T02:24:56,78
2024-01-01T00:07:24,15
2024-01-01T02:26:20,38
2024-01-01T00:39:09,24
2024-01-01T03:58:50,88
2024-01-01T02:44:52,99
2024-01-01T02:44:49,57
2024-01-01T00:34:04,67
2024-01-01T03:37:29,14
2024-01-01T01:32:22,92
2024-01-01T00:42:21,11
2024-01-01T01:46:36,84
2024-01-01T03:06:30,46
2024-01-01T01:18:06,76
2024-01-01T03:45:39,3
2024-01-01T00:21:40,77
2024-01-01T03:12:33,73
2024-01-01T03:41:44,33
2024-01-01T03:53:39,45
2024-01-01T00:36:09,7
2024-01-01T01:43:47,65
2024-01-01T03:20:22,75
2024-01-01T00:52:51,18
2024-01-01T03:25:44,36
2024-01-01T04:08:18,23
2024-01-01T01:13:20,77
2024-01-01T03:33:15,41
2024-01-01T02:42:39,3
2024-01-01T02:42:02,29
2024-01-01T00:40:21,23
2024-01-01T03:22:10,57
2024-01-01T02:00:00,16
2024-01-01T02:31:11,13
2024-01-01T04:01:25,30
2024-01-01T02:39:01,92
2024-01-01T03:24:02,26
2024-01-01T04:01:42,30
2024-01-01T03:56:59,15
2024-01-01T00:17:15,83
2024-01-01T02:26:22,27
2024-01-01T00:05:01,81
2024-01-01T02:29:13,96
2024-01-01T03:50:33,90
2024-01-01T01:44:07,8
2024-01-01T03:10:50,67
2024-01-01T02:06:25,11
2024-01-01T03:20:57,74
2024-01-01T01:48:33,100
2024-01-01T02:21:55,59
2024-01-01T02:06:14,95
2024-01-01T03:32:10,85
2024-01-01T03:12:50,83
2024-01-01T00:23:29,63
2024-01-01T01:46:50,77
2024-01-01T01:52:32,2
2024-01-01T02:31:46,46
2024-01-01T02:43:20,36
2024-01-01T02:42:08,49
2024-01-01T01:44:39,49
2024-01-01T01:23:37,43
2024-01-01T03:45:02,95
2024-01-01T01:09:32,17
2024-01-01T03:13:26,86
2024-01-01T02:17:09,97
2024-01-01T00:21:42,51
2024-01-01T03:39:29,33
2024-01-01T02:00:15,58
2024-01-01T00:35:08,99
2024-01-01T02:16:28,39
2024-01-01T03:03:05,88
2024-01-01T03:45:46,1
2024-01-01T03:11:40,85
2024-01-01T03:47:58,66
2024-01-01T02:20:48,95
2024-01-01T03:34:23,100
2024-01-01T04:06:29,80
2024-01-01T02:27:45,64
2024-01-01T02:14:20,74
2024-01-01T00:34:34,36
2024-01-01T01:49:27,12
2024-01-01T01:37:14,13
2024-01-01T01:56:28,47
2024-01-01T00:36:42,29
2024-01-01T01:00:46,50
2024-01-01T02:24:18,94
2024-01-01T02:47:43,100
2024-01-01T03:14:30,52
2024-01-01T03:41:15,51
2024-01-01T03:48:36,27
2024-01-01T03:59:43,40
2024-01-01T00:36:13,75
2024-01-01T03:15:49,95
2024-01-01T00:13:13,49
2024-01-01T03:34:00,41
2024-01-01T03:50:00,59
2024-01-01T00:52:12,63
2024-01-01T03:50:10,19
2024-01-01T01:55:30,74
2024-01-01T02:09:10,50
2024-01-01T00:44:28,43
2024-01-01T04:05:06,79
2024-01-01T01:56:25,38
2024-01-01T03:13:46,81
2024-01-01T00:43:12,67
2024-01-01T01:48:30,46
2024-01-01T01:50:02,74
2024-01-01T00:48:31,98
2024-01-01T00:47:16,61
2024-01-01T04:06:26,95
2024-01-01T01:03:15,2
2024-01-01T00:32:52,54
2024-01-01T02:29:11,20
2024-01-01T00:19:30,46
2024-01-01T02:40:30,53
2024-01-01T02:14:55,24
2024-01-01T01:15:18,59
2024-01-01T01:42:34,34
2024-01-01T02:01:02,76
2024-01-01T02:33:51,87
2024-01-01T00:00:48,10
2024-01-01T03:33:44,57
2024-01-01T03:21:42,54
2024-01-01T03:55:07,61
2024-01-01T01:04:26,47
2024-01-01T01:29:42,28
2024-01-01T01:19:53,38
2024-01-01T01:36:04,35
2024-01-01T01:21:43,16
2024-01-01T01:03:33,80
2024-01-01T00:49:16,54
2024-01-01T01:51:21,31
2024-01-01T02:29:32,32
2024-01-01T02:43:04,23
2024-01-01T01:01:39,9
2024-01-01T03:49:36,80
2024-01-01T03:53:12,31
2024-01-01T03:54:45,2
2024-01-01T01:38:27,18
2024-01-01T01:36:27,31
2024-01-01T00:29:18,14
2024-01-01T02:47:17,99
2024-01-01T00:10:42,25
2024-01-01T00:22:38,85
2024-01-01T03:26:06,54
2024-01-01T02:14:36,66
2024-01-01T00:18:59,97
2024-01-01T02:55:54,90
2024-01-01T02:34:50,56
2024-01-01T00:48:48,75
2024-01-01T03:09:48,7
2024-01-01T03:25:33,33
2024-01-01T02:15:10,86
2024-01-01T00:22:08,45
2024-01-01T00:36:02,45
2024-01-01T02:33:50,43
2024-01-01T02:54:39,48
2024-01-01T03:44:52,33
2024-01-01T00:41:18,48
2024-01-01T01:44:02,98
2024-01-01T02:21:34,95
2024-01-01T02:54:49,35
2024-01-01T01:24:27,64
2024-01-01T01:10:40,21
2024-01-01T00:35:19,14
2024-01-01T00:45:58,35
2024-01-01T02:03:07,99
2024-01-01T02:05:47,51
2024-01-01T03:33:27,85
2024-01-01T00:55:10,70
2024-01-01T02:00:14,59
2024-01-01T02:41:19,39
2024-01-01T00:01:51,74
2024-01-01T00:56:46,92
2024-01-01T02:57:18,90
2024-01-01T00:22:28,2
2024-01-01T02:58:14,44
2024-01-01T00:29:14,26
2024-01-01T02:20:20,85
2024-01-01T00:10:02,52
2024-01-01T00:48:30,59
2024-01-01T01:19:49,62
2024-01-01T01:45:45,74
2024-01-01T01:00:16,91
2024-01-01T02:30:56,38
2024-01-01T02:40:00,59
2024-01-01T00:37:14,52
2024-01-01T02:15:07,72
2024-01-01T00:07:19,11
2024-01-01T00:17:54,77
2024-01-01T00:56:44,77
2024-01-01T01:08:35,7
2024-01-01T01:29:11,83
2024-01-01T02:22:00,3
2024-01-01T00:27:50,100
2024-01-01T00:39:43,87
2024-01-01T03:26:07,91
2024-01-01T03:41:02,2
2024-01-01T03:07:09,73
2024-01-01T01:02:39,34
2024-01-01T01:06:00,20
2024-01-01T01:10:28,85
2024-01-01T01:37:35,47
2024-01-01T02:20:05,69
2024-01-01T01:43:33,84
2024-01-01T03:27:56,71
2024-01-01T03:07:53,36
2024-01-01T01:01:22,28
2024-01-01T00:34:19,40
2024-01-01T00:32:24,96
2024-01-01T03:30:14,12
2024-01-01T00:54:22,23
2024-01-01T03:52:24,35
2024-01-01T03:08:06,35
2024-01-01T02:52:31,19
2024-01-01T03:08:21,11
2024-01-01T03:06:31,21
2024-01-01T01:50:57,84
2024-01-01T02:22:42,70
2024-01-01T00:10:39,6
2024-01-01T02:13:24,39
2024-01-01T02:29:04,44
2024-01-01T02:55:17,92
2024-01-01T02:49:26,79
2024-01-01T02:47:31,39
2024-01-01T03:28:14,9
2024-01-01T02:59:20,34
2024-01-01T03:29:49,52
2024-01-01T00:27:25,80
2024-01-01T00:57:45,86
2024-01-01T01:01:29,62
2024-01-01T02:36:02,97
2024-01-01T01:43:56,56
2024-01-01T01:40:56,92
2024-01-01T01:05:19,92
2024-01-01T03:21:19,16
2024-01-01T02:40:56,17
2024-01-01T02:16:04,85
2024-01-01T00:35:45,54
2024-01-01T00:37:53,86
2024-01-01T00:58:07,1
2024-01-01T03:01:41,4
2024-01-01T02:32:23,97
2024-01-01T04:03:23,42
2024-01-01T01:15:28,84
2024-01-01T02:56:54,59
2024-01-01T02:32:43,72
2024-01-01T03:31:19,79
2024-01-01T02:25:25,97
2024-01-01T00:13:17,67
2024-01-01T02:13:59,46
2024-01-01T01:05:01,80
2024-01-01T02:48:20,72
2024-01-01T01:22:29,6
2024-01-01T01:18:42,85
2024-01-01T00:23:10,68
2024-01-01T03:55:11,15
2024-01-01T04:09:25,47
2024-01-01T00:50:41,59
2024-01-01T02:36:13,85
2024-01-01T03:21:25,77
2024-01-01T01:26:49,25
2024-01-01T01:11:15,70
2024-01-01T03:28:07,4
2024-01-01T00:39:01,10
2024-01-01T02:39:18,25
2024-01-01T01:11:37,35
2024-01-01T01:18:39,72
2024-01-01T02:39:33,58
2024-01-01T02:55:37,36
2024-01-01T03:01:00,34
2024-01-01T02:13:11,52
2024-01-01T01:44:55,80
2024-01-01T01:38:25,59
2024-01-01T02:07:56,74
2024-01-01T03:43:04,77
2024-01-01T01:23:52,83
2024-01-01T00:29:55,65
2024-01-01T00:25:12,18
2024-01-01T01:21:28,21
2024-01-01T03:14:34,20
2024-01-01T01:32:56,68
2024-01-01T03:16:11,4
2024-01-01T02:00:06,95
2024-01-01T03:30:01,17
2024-01-01T04:03:43,4
2024-01-01T03:39:41,31
2024-01-01T00:38:46,47
2024-01-01T01:16:56,85
2024-01-01T01:39:35,82
2024-01-01T00:48:29,41
2024-01-01T00:29:59,78
2024-01-01T03:08:23,41
2024-01-01T02:20:22,13
2024-01-01T01:44:22,65
2024-01-01T02:24:10,3
2024-01-01T03:00:23,50
2024-01-01T03:05:55,18
2024-01-01T01:43:10,86
2024-01-01T01:40:53,37
2024-01-01T00:06:45,54
2024-01-01T02:17:40,97
2024-01-01T00:38:18,59
2024-01-01T00:11:54,92
2024-01-01T01:27:30,57
2024-01-01T03:49:18,59
2024-01-01T02:33:31,80
2024-01-01T00:07:46,92
2024-01-01T01:35:24,37
2024-01-01T00:01:25,82
2024-01-01T02:49:56,38
2024-01-01T01:04:54,29
2024-01-01T03:07:23,8
2024-01-01T00:21:52,50
2024-01-01T03:32:03,63
2024-01-01T00:05:05,4
2024-01-01T01:08:00,14
2024-01-01T02:00:32,92
2024-01-01T03:33:04,96
2024-01-01T01:01:55,4
2024-01-01T01:36:29,41
2024-01-01T04:07:24,40
2024-01-01T03:02:43,86
2024-01-01T00:05:46,72
2024-01-01T00:56:04,17
2024-01-01T00:41:12,98
2024-01-01T02:29:21,70
2024-01-01T03:59:54,84
2024-01-01T02:37:08,81
2024-01-01T01:52:01,39
2024-01-01T02:16:35,52
2024-01-01T03:32:23,55
2024-01-01T00:36:49,71
2024-01-01T01:14:59,32
2024-01-01T03:34:11,63
2024-01-01T01:17:14,31
2024-01-01T02:35:42,87
2024-01-01T01:42:08,79
2024-01-01T03:13:01,54
2024-01-01T02:23:29,3
2024-01-01T00:06:22,83
2024-01-01T00:43:16,48
2024-01-01T04:04:02,84
2024-01-01T01:27:18,51
2024-01-01T03:38:32,64
2024-01-01T02:04:37,83
2024-01-01T02:31:41,74
2024-01-01T03:51:02,74
2024-01-01T01:32:55,10
2024-01-01T01:44:01,48
2024-01-01T01:00:40,93
2024-01-01T03:23:55,70
2024-01-01T03:46:49,46
2024-01-01T03:50:58,69
2024-01-01T03:40:43,30
2024-01-01T03:49:03,70
2024-01-01T03:37:12,77
2024-01-01T02:49:08,29
2024-01-01T00:53:14,90
2024-01-01T00:15:45,80
2024-01-01T01:21:42,1
2024-01-01T00:39:02,68
2024-01-01T02:46:33,6
2024-01-01T00:24:16,39
2024-01-01T00:37:29,20
2024-01-01T01:25:20,84
2024-01-01T02:42:17,75
2024-01-01T00:06:31,6
2024-01-01T00:30:07,5
2024-01-01T00:34:57,25
2024-01-01T02:01:41,41
2024-01-01T02:29:09,9
2024-01-01T03:47:53,32
